account_id,score,segment,shap_1_name,shap_1_value,shap_2_name,shap_2_value,shap_3_name,shap_3_value
2020,0.0558,Low,avg_monthly_transaction_count,-3.6538,avg_transaction_amount,-1.5443,account_age_days,-0.8125
3045,0.0558,Low,avg_transaction_amount,-1.8129,avg_monthly_transaction_count,-1.6572,balance_volatility,-1.1404
3466,0.056,Low,avg_monthly_transaction_count,2.1163,avg_standing_order_amount,-1.6442,avg_transaction_amount,0.843
3464,0.1007,Low,avg_monthly_transaction_count,3.6417,transaction_trend,0.7463,avg_transaction_amount,0.5943
2905,0.0558,Low,avg_monthly_transaction_count,-2.3419,avg_standing_order_amount,-1.8639,avg_transaction_amount,1.4047
1570,0.0558,Low,avg_monthly_transaction_count,-3.8143,avg_transaction_amount,-1.8058,avg_standing_order_amount,0.7163
1994,0.0561,Low,avg_monthly_transaction_count,5.2499,avg_standing_order_amount,-2.8253,transaction_trend,-2.4888
1405,0.0558,Low,avg_standing_order_amount,-2.8787,avg_monthly_transaction_count,1.4906,avg_transaction_amount,-1.3933
3799,0.057,Low,avg_monthly_transaction_count,3.7607,avg_standing_order_amount,-2.2258,standing_order_count,-1.399
875,0.0558,Low,avg_monthly_transaction_count,-3.8929,balance_volatility,-0.743,avg_standing_order_amount,0.5549
865,0.0558,Low,avg_monthly_transaction_count,-2.47,avg_transaction_amount,-1.5792,credit_debit_ratio,-1.168
1395,0.0558,Low,avg_monthly_transaction_count,-1.4635,credit_debit_ratio,-0.9736,district_urban_ratio,-0.5119
2435,0.1456,Low,avg_standing_order_amount,2.2891,credit_debit_ratio,1.446,balance_volatility,1.1125
3633,0.0573,Low,avg_monthly_transaction_count,2.2591,avg_standing_order_amount,1.4788,district_crimes_count,-0.7223
85,0.0558,Low,avg_monthly_transaction_count,-3.4821,credit_debit_ratio,-1.5119,account_age_days,0.7073
1707,0.0561,Low,avg_monthly_transaction_count,-3.9775,avg_standing_order_amount,1.5941,standing_order_count,1.2551
3995,0.0566,Low,avg_monthly_transaction_count,3.3548,avg_standing_order_amount,-3.1144,transaction_trend,0.6704
823,0.0558,Low,avg_monthly_transaction_count,-2.6509,avg_standing_order_amount,-2.3099,avg_transaction_amount,-1.3215
462,0.056,Low,credit_debit_ratio,1.0885,account_age_days,-0.6531,avg_transaction_amount,0.5621
4589,0.0558,Low,min_balance_ever,-3.2302,avg_monthly_transaction_count,-2.3378,avg_standing_order_amount,-2.0997
6897,0.0558,Low,min_balance_ever,-3.3926,avg_standing_order_amount,-2.8341,transaction_trend,-1.328
3946,0.0573,Low,avg_standing_order_amount,1.8521,avg_monthly_transaction_count,1.245,avg_transaction_amount,0.9171
3332,0.0558,Low,avg_monthly_transaction_count,-2.9147,avg_standing_order_amount,-2.198,credit_debit_ratio,-0.9635
3924,0.0558,Low,avg_monthly_transaction_count,-3.4989,avg_transaction_amount,-1.3063,balance_volatility,-0.7873
3251,0.0558,Low,avg_monthly_transaction_count,-3.5639,avg_transaction_amount,-2.09,client_age,0.7327
9707,0.0577,Low,min_balance_ever,-5.5517,avg_monthly_transaction_count,4.1828,standing_order_count,1.361
2417,0.0558,Low,avg_standing_order_amount,-1.7269,avg_transaction_amount,-1.4907,account_age_days,-0.7223
1293,0.0587,Low,avg_transaction_amount,1.5843,balance_volatility,0.8251,account_age_days,0.6106
1303,0.0558,Low,avg_monthly_transaction_count,-4.0925,account_age_days,1.5948,credit_debit_ratio,-1.108
3722,0.0559,Low,avg_monthly_transaction_count,-2.2313,avg_standing_order_amount,1.1735,avg_transaction_amount,0.7219
4383,0.0578,Low,avg_monthly_transaction_count,3.4149,avg_standing_order_amount,1.7534,transaction_trend,-0.9239
255,0.7016,High,avg_standing_order_amount,2.7793,avg_monthly_transaction_count,2.4971,balance_volatility,1.0254
3114,0.0558,Low,transaction_trend,-2.0546,avg_standing_order_amount,-1.6654,avg_transaction_amount,0.9642
1602,0.0558,Low,avg_monthly_transaction_count,-3.336,avg_transaction_amount,-1.8986,balance_volatility,-1.174
3022,0.0558,Low,avg_monthly_transaction_count,-3.6456,avg_transaction_amount,-1.0621,avg_standing_order_amount,0.9854
1512,0.0558,Low,avg_standing_order_amount,-1.735,avg_monthly_transaction_count,-1.3664,account_age_days,-0.8391
3700,0.0579,Low,account_age_days,1.4811,credit_debit_ratio,-1.1247,avg_transaction_amount,1.0485
3902,0.0566,Low,avg_monthly_transaction_count,2.2655,balance_volatility,-1.0369,avg_standing_order_amount,0.9328
3910,0.0558,Low,avg_monthly_transaction_count,-3.7625,avg_transaction_amount,-1.0776,balance_volatility,-0.8546
5726,0.0558,Low,avg_standing_order_amount,-2.9126,district_crimes_count,2.0368,min_balance_ever,-1.8615
800,0.0558,Low,avg_standing_order_amount,-1.5757,account_age_days,-1.5495,avg_transaction_amount,-1.5055
1240,0.0558,Low,avg_monthly_transaction_count,-4.0105,account_age_days,1.5176,avg_transaction_amount,0.811
3047,0.0558,Low,avg_monthly_transaction_count,-3.4974,avg_transaction_amount,-2.0183,account_age_days,-1.554
3156,0.0562,Low,avg_monthly_transaction_count,-2.1806,balance_volatility,1.6974,min_balance_ever,1.1567
702,0.0558,Low,avg_monthly_transaction_count,-3.4708,avg_transaction_amount,-1.0943,avg_balance,0.8429
693,0.0567,Low,avg_transaction_amount,0.9608,credit_debit_ratio,0.8872,district_avg_salary,-0.8373
3499,0.0558,Low,avg_standing_order_amount,-3.5292,avg_monthly_transaction_count,-2.1758,district_avg_salary,-0.9143
2374,0.0558,Low,avg_monthly_transaction_count,-3.0476,avg_transaction_amount,-2.0725,credit_debit_ratio,-1.2928
154,0.0562,Low,balance_volatility,1.0388,account_age_days,-0.7446,standing_order_count,0.7012
2212,0.0558,Low,avg_monthly_transaction_count,-3.5585,avg_transaction_amount,-1.0465,avg_standing_order_amount,0.9027
806,0.0558,Low,avg_monthly_transaction_count,-3.379,avg_transaction_amount,-1.9941,district_urban_ratio,0.9345
612,0.0558,Low,avg_monthly_transaction_count,-3.4305,avg_transaction_amount,-1.7132,credit_debit_ratio,-1.4192
602,0.0558,Low,avg_monthly_transaction_count,-3.9962,avg_balance,1.155,avg_standing_order_amount,0.8615
713,0.0558,Low,avg_monthly_transaction_count,-3.6231,avg_standing_order_amount,0.9466,balance_volatility,-0.6282
684,0.0558,Low,avg_monthly_transaction_count,-3.563,avg_transaction_amount,-1.5479,credit_debit_ratio,-1.3231
3644,0.0558,Low,avg_monthly_transaction_count,-3.4795,avg_transaction_amount,-1.9304,account_age_days,-0.8438
3328,0.0558,Low,avg_monthly_transaction_count,-3.5705,avg_transaction_amount,-0.9936,balance_volatility,-0.9794
3532,0.0558,Low,avg_standing_order_amount,-2.8126,avg_monthly_transaction_count,-2.5951,avg_transaction_amount,1.243
3540,0.0558,Low,avg_transaction_amount,-2.0509,avg_monthly_transaction_count,-1.8276,credit_debit_ratio,-1.1279
3920,0.056,Low,avg_standing_order_amount,-2.4767,avg_monthly_transaction_count,-2.3868,balance_volatility,1.751
419,0.0558,Low,avg_monthly_transaction_count,-2.6666,avg_standing_order_amount,-1.757,avg_transaction_amount,-1.1076
500,0.0561,Low,balance_volatility,1.7576,transaction_trend,-1.3115,avg_standing_order_amount,-0.8632
409,0.0559,Low,avg_monthly_transaction_count,-2.3554,client_age,1.6463,balance_volatility,-1.4142
1837,0.0559,Low,account_age_days,-1.3156,avg_balance,-1.1553,avg_standing_order_amount,0.861
5483,0.0569,Low,min_balance_ever,-3.7725,avg_transaction_amount,2.3504,district_urban_ratio,1.3893
10607,0.0558,Low,min_balance_ever,-4.4345,avg_standing_order_amount,-4.183,avg_monthly_transaction_count,2.8211
3086,0.0561,Low,avg_transaction_amount,1.4724,avg_monthly_transaction_count,-0.7557,avg_balance,-0.611
3066,0.0559,Low,avg_transaction_amount,0.9675,balance_volatility,-0.9348,avg_monthly_transaction_count,-0.7433
3082,0.0558,Low,avg_monthly_transaction_count,-2.9226,avg_standing_order_amount,1.6768,avg_transaction_amount,1.1288
3094,0.0572,Low,avg_monthly_transaction_count,5.2783,avg_standing_order_amount,-2.6705,transaction_trend,0.6647
1207,0.057,Low,avg_standing_order_amount,2.7492,district_avg_salary,-1.665,credit_debit_ratio,1.2358
1354,0.0558,Low,avg_monthly_transaction_count,-3.7441,avg_balance,1.2252,avg_standing_order_amount,0.8462
1362,0.0559,Low,avg_standing_order_amount,-3.1144,avg_monthly_transaction_count,-2.2243,avg_transaction_amount,1.9324
1490,0.0562,Low,avg_transaction_amount,1.0157,balance_volatility,0.9863,standing_order_count,0.986
1086,0.0558,Low,avg_standing_order_amount,-4.01,avg_transaction_amount,-1.3555,avg_monthly_transaction_count,1.0369
3837,0.0622,Low,avg_monthly_transaction_count,-3.079,avg_transaction_amount,2.1472,avg_standing_order_amount,1.2399
3158,0.0558,Low,avg_monthly_transaction_count,-3.4783,avg_transaction_amount,-1.964,credit_debit_ratio,-1.3331
3127,0.7469,High,avg_monthly_transaction_count,2.7925,avg_standing_order_amount,2.7563,avg_transaction_amount,1.4935
3216,0.3277,Low,avg_monthly_transaction_count,4.2884,avg_standing_order_amount,1.7806,balance_volatility,1.4396
3111,0.0562,Low,balance_volatility,-1.018,avg_transaction_amount,0.7882,credit_debit_ratio,0.6986
2558,0.0558,Low,avg_monthly_transaction_count,-3.4867,avg_transaction_amount,-1.7123,account_age_days,1.1559
2570,0.0558,Low,avg_monthly_transaction_count,-3.5688,avg_transaction_amount,-1.7832,balance_volatility,-0.6275
2703,0.0558,Low,avg_monthly_transaction_count,-3.5332,account_age_days,2.4009,avg_transaction_amount,-1.5909
4253,0.0563,Low,avg_standing_order_amount,3.0693,avg_transaction_amount,-2.1483,balance_volatility,1.6856
3996,0.0558,Low,avg_monthly_transaction_count,-3.4237,avg_transaction_amount,-1.302,standing_order_count,0.6203
3886,0.0559,Low,avg_standing_order_amount,-2.9968,avg_monthly_transaction_count,-1.9718,balance_volatility,1.606
1652,0.0558,Low,avg_monthly_transaction_count,-3.3989,avg_transaction_amount,-0.9116,balance_volatility,-0.7887
1578,0.0558,Low,avg_monthly_transaction_count,-3.5602,avg_transaction_amount,-1.8536,standing_order_count,0.6727
1677,0.0559,Low,avg_monthly_transaction_count,-1.8786,account_age_days,1.0891,district_avg_salary,-0.9318
1675,0.0558,Low,avg_monthly_transaction_count,-3.3771,avg_transaction_amount,-1.6524,account_age_days,-1.3793
1672,0.059,Low,avg_transaction_amount,1.0232,client_age,0.979,balance_volatility,-0.7098
3765,0.0558,Low,avg_standing_order_amount,-3.5849,credit_debit_ratio,-1.3868,avg_transaction_amount,-1.1775
1793,0.0579,Low,avg_monthly_transaction_count,1.1446,avg_standing_order_amount,1.0555,credit_debit_ratio,-0.9208
2485,0.0558,Low,avg_monthly_transaction_count,-3.3736,avg_transaction_amount,-1.7853,account_age_days,1.3004
2578,0.0558,Low,avg_monthly_transaction_count,-3.4668,avg_transaction_amount,-1.3113,avg_balance,0.8384
2520,0.0558,Low,avg_monthly_transaction_count,-3.8,avg_transaction_amount,-1.4067,balance_volatility,-0.5325
2583,0.0558,Low,avg_monthly_transaction_count,-2.838,avg_transaction_amount,-1.6738,avg_standing_order_amount,-1.2187
5063,0.0558,Low,min_balance_ever,-3.5254,avg_standing_order_amount,-2.9183,avg_monthly_transaction_count,-2.3457
9192,0.0558,Low,min_balance_ever,-4.3299,avg_standing_order_amount,-2.2296,avg_transaction_amount,0.9547
557,0.0558,Low,avg_monthly_transaction_count,-3.5239,avg_transaction_amount,-1.7607,balance_volatility,-0.6071
550,0.0558,Low,avg_monthly_transaction_count,-2.8587,avg_standing_order_amount,-1.6552,account_age_days,0.8791
561,0.0558,Low,avg_transaction_amount,-1.5692,avg_standing_order_amount,-1.1156,account_age_days,0.734
3578,0.0559,Low,avg_monthly_transaction_count,-1.3701,credit_debit_ratio,-1.0587,avg_transaction_amount,0.8884
3790,0.0558,Low,avg_standing_order_amount,-3.6068,avg_monthly_transaction_count,-2.2548,transaction_trend,-1.916
3322,0.0679,Low,balance_volatility,2.2949,avg_transaction_amount,1.5329,transaction_trend,-0.8606
4240,0.0558,Low,avg_standing_order_amount,-3.1149,avg_monthly_transaction_count,-2.5165,account_age_days,-1.4315
383,0.0558,Low,avg_monthly_transaction_count,-3.4587,avg_transaction_amount,-1.5209,account_age_days,1.0214
1983,0.0558,Low,avg_standing_order_amount,-2.9443,avg_monthly_transaction_count,-2.552,account_age_days,-1.0473
7465,0.0558,Low,min_balance_ever,-3.8994,avg_monthly_transaction_count,-1.8735,avg_transaction_amount,1.4634
62,0.0558,Low,avg_monthly_transaction_count,-3.5213,avg_transaction_amount,-1.7099,balance_volatility,-0.9862
3911,0.0558,Low,avg_monthly_transaction_count,-3.259,avg_transaction_amount,-1.5274,credit_debit_ratio,-0.8935
2275,0.0563,Low,avg_monthly_transaction_count,-3.1891,avg_standing_order_amount,1.9215,avg_transaction_amount,1.3653
3830,0.0641,Low,avg_monthly_transaction_count,-1.502,avg_transaction_amount,1.3885,transaction_trend,1.05
341,0.0558,Low,avg_monthly_transaction_count,-2.9553,avg_standing_order_amount,-2.9372,avg_transaction_amount,1.6817
162,0.0558,Low,avg_monthly_transaction_count,-3.9796,avg_transaction_amount,-1.0897,balance_volatility,-1.0297
168,0.0558,Low,avg_monthly_transaction_count,-3.2305,avg_transaction_amount,-1.5307,account_age_days,-0.6568
444,0.0558,Low,avg_monthly_transaction_count,-2.8933,balance_volatility,-0.645,client_age,0.6235
1878,0.0558,Low,min_balance_ever,-3.7493,avg_standing_order_amount,-2.8568,avg_monthly_transaction_count,-1.9955
1466,0.0559,Low,avg_monthly_transaction_count,-3.3541,credit_debit_ratio,-1.4667,avg_standing_order_amount,0.8868
2658,0.0558,Low,avg_monthly_transaction_count,-2.5243,avg_standing_order_amount,-2.3872,standing_order_count,1.1271
2113,0.0558,Low,avg_monthly_transaction_count,-3.1199,avg_standing_order_amount,-2.4951,avg_transaction_amount,1.1729
5692,0.0559,Low,min_balance_ever,-3.6202,avg_monthly_transaction_count,-2.6942,avg_transaction_amount,1.8762
4538,0.0558,Low,avg_monthly_transaction_count,-2.5986,avg_standing_order_amount,-2.2981,avg_transaction_amount,-1.2926
1235,0.0558,Low,avg_transaction_amount,-2.1759,avg_monthly_transaction_count,-0.7765,transaction_trend,-0.6884
1866,0.0558,Low,credit_debit_ratio,-1.2298,account_age_days,-1.1527,avg_monthly_transaction_count,-0.9844
967,0.0563,Low,avg_standing_order_amount,3.3076,avg_monthly_transaction_count,-2.6427,transaction_trend,-2.1049
2137,0.1049,Low,avg_transaction_amount,2.461,avg_standing_order_amount,2.3724,avg_monthly_transaction_count,-1.1
676,0.0558,Low,avg_monthly_transaction_count,-1.9432,avg_transaction_amount,-1.2038,avg_standing_order_amount,0.6385
177,0.0558,Low,avg_monthly_transaction_count,-2.9253,avg_standing_order_amount,-2.5119,credit_debit_ratio,-1.4901
371,0.0558,Low,avg_monthly_transaction_count,-2.8317,avg_standing_order_amount,-2.3761,avg_transaction_amount,-0.8296
1243,0.0558,Low,avg_standing_order_amount,-2.6953,avg_monthly_transaction_count,-1.9456,avg_transaction_amount,1.0383
3713,0.0559,Low,avg_standing_order_amount,-3.1549,avg_transaction_amount,-1.4437,balance_volatility,0.9744
2897,0.0569,Low,avg_monthly_transaction_count,3.3866,avg_standing_order_amount,2.8532,avg_balance,-1.4928
956,0.0559,Low,client_age,1.3402,avg_standing_order_amount,-1.3257,avg_monthly_transaction_count,-0.9237
30,0.0576,Low,avg_monthly_transaction_count,2.1005,avg_transaction_amount,-1.8317,standing_order_count,1.8281
1525,0.0558,Low,avg_monthly_transaction_count,-3.2696,avg_transaction_amount,-1.6737,balance_volatility,-0.7159
1236,0.0558,Low,avg_monthly_transaction_count,-2.4659,avg_standing_order_amount,-1.8779,client_age,1.0551
2133,0.0558,Low,avg_monthly_transaction_count,-3.6811,avg_transaction_amount,-1.4036,avg_balance,1.1223
3825,0.0558,Low,avg_monthly_transaction_count,-2.646,avg_standing_order_amount,-2.0003,transaction_trend,-1.5989
3858,0.0558,Low,avg_standing_order_amount,-2.3192,transaction_trend,-1.831,district_avg_salary,-0.9618
4132,0.0558,Low,avg_monthly_transaction_count,-2.4317,avg_standing_order_amount,-2.102,client_age,1.1219
1307,0.0559,Low,avg_monthly_transaction_count,-1.3131,transaction_trend,1.2362,balance_volatility,-1.0354
949,0.0558,Low,min_balance_ever,-3.9076,avg_standing_order_amount,-2.9331,avg_monthly_transaction_count,-1.957
1880,0.0558,Low,avg_standing_order_amount,-3.9192,avg_monthly_transaction_count,2.1034,avg_transaction_amount,-0.8417
719,0.0559,Low,avg_transaction_amount,-2.0107,credit_debit_ratio,-1.6416,avg_standing_order_amount,1.1434
2077,0.0558,Low,avg_monthly_transaction_count,-2.4757,avg_standing_order_amount,-1.9812,credit_debit_ratio,-1.0932
2714,0.0558,Low,avg_standing_order_amount,-1.9567,transaction_trend,-1.8374,avg_monthly_transaction_count,-1.8306
2900,0.0558,Low,avg_standing_order_amount,-2.9042,avg_monthly_transaction_count,-2.2062,avg_transaction_amount,1.6213
2208,0.0558,Low,avg_monthly_transaction_count,-3.5836,avg_transaction_amount,-1.6904,credit_debit_ratio,-1.128
2222,0.0559,Low,avg_monthly_transaction_count,-3.7851,balance_volatility,1.4454,account_age_days,-1.2708
264,0.0559,Low,avg_monthly_transaction_count,-1.4549,balance_volatility,-0.9448,avg_standing_order_amount,0.4116
374,0.0558,Low,account_age_days,-2.7048,avg_standing_order_amount,-2.1856,avg_monthly_transaction_count,-1.2114
235,0.0558,Low,avg_transaction_amount,-1.9055,account_age_days,-0.7678,avg_standing_order_amount,-0.7558
1685,0.0561,Low,avg_monthly_transaction_count,-2.7094,transaction_trend,-1.882,avg_transaction_amount,1.6549
2388,0.0558,Low,avg_monthly_transaction_count,-3.6478,avg_transaction_amount,-2.0302,balance_volatility,-0.8404
332,0.0558,Low,avg_transaction_amount,-2.1899,balance_volatility,-1.3116,avg_standing_order_amount,0.7187
2867,0.0559,Low,balance_volatility,1.71,avg_balance,-1.6065,avg_transaction_amount,0.9909
35,0.0558,Low,avg_transaction_amount,-1.3744,avg_standing_order_amount,-1.0474,account_age_days,-0.6949
44,0.0558,Low,avg_monthly_transaction_count,-3.5548,avg_transaction_amount,-1.7086,account_age_days,-0.7016
9,0.0558,Low,avg_standing_order_amount,-2.0887,avg_monthly_transaction_count,-1.7804,transaction_trend,-1.576
857,0.0558,Low,avg_monthly_transaction_count,-3.8472,avg_transaction_amount,-1.4459,balance_volatility,-0.7806
54,0.0558,Low,avg_monthly_transaction_count,-3.4143,avg_transaction_amount,-2.0188,balance_volatility,-0.6268
701,0.0558,Low,transaction_trend,-1.9603,avg_standing_order_amount,-1.873,avg_monthly_transaction_count,-1.0769
973,0.0558,Low,avg_monthly_transaction_count,-3.7059,avg_transaction_amount,-1.2789,balance_volatility,-1.0903
1398,0.0558,Low,avg_monthly_transaction_count,-2.6095,avg_standing_order_amount,-2.5365,avg_transaction_amount,-1.1278
1720,0.0558,Low,avg_monthly_transaction_count,-2.8535,avg_standing_order_amount,-2.276,account_age_days,1.132
6872,0.0558,Low,min_balance_ever,-4.1029,avg_standing_order_amount,-2.117,avg_transaction_amount,1.5808
3320,0.0558,Low,avg_monthly_transaction_count,-3.3429,avg_transaction_amount,-1.9765,credit_debit_ratio,-1.4364
788,0.0558,Low,avg_monthly_transaction_count,-3.6534,balance_volatility,-1.6367,avg_transaction_amount,-1.1507
869,0.0558,Low,avg_monthly_transaction_count,-2.5097,avg_standing_order_amount,-2.2517,transaction_trend,-1.2913
1171,0.0558,Low,avg_monthly_transaction_count,-3.087,credit_debit_ratio,-1.5326,avg_standing_order_amount,1.4847
2947,0.0558,Low,avg_monthly_transaction_count,-3.0315,avg_transaction_amount,-2.0666,balance_volatility,-1.4402
3870,0.0558,Low,avg_monthly_transaction_count,-3.57,avg_standing_order_amount,1.0091,avg_transaction_amount,-0.9683
64,0.0558,Low,avg_standing_order_amount,-2.7385,avg_monthly_transaction_count,-2.2413,credit_debit_ratio,-1.2804
3033,0.0558,Low,avg_monthly_transaction_count,-2.4942,avg_standing_order_amount,-2.4479,district_avg_salary,-1.2704
17,0.0559,Low,avg_monthly_transaction_count,-3.505,balance_volatility,1.857,avg_transaction_amount,1.7146
2715,0.0558,Low,avg_standing_order_amount,-2.4646,avg_transaction_amount,-1.779,account_age_days,0.9521
1860,0.0558,Low,avg_monthly_transaction_count,-3.2966,avg_transaction_amount,-1.6711,credit_debit_ratio,-1.3091
1872,0.0563,Low,credit_debit_ratio,-1.5095,account_age_days,1.1791,avg_transaction_amount,1.1652
2874,0.0558,Low,avg_monthly_transaction_count,-3.4685,avg_transaction_amount,-1.6056,credit_debit_ratio,-1.3657
79,0.0558,Low,avg_monthly_transaction_count,-3.5717,avg_transaction_amount,-1.7137,balance_volatility,-0.784
3512,0.0558,Low,avg_monthly_transaction_count,-3.5077,avg_transaction_amount,-1.9551,credit_debit_ratio,-1.0833
351,0.0558,Low,avg_standing_order_amount,-4.5073,avg_monthly_transaction_count,1.7426,transaction_trend,-1.0409
301,0.0558,Low,avg_monthly_transaction_count,-3.5909,avg_transaction_amount,-1.5777,credit_debit_ratio,-0.8943
3167,0.0558,Low,avg_monthly_transaction_count,-2.3385,avg_standing_order_amount,-1.9612,avg_transaction_amount,1.4843
1666,0.0558,Low,avg_monthly_transaction_count,-2.9745,avg_transaction_amount,-1.7524,district_avg_salary,-1.334
7774,0.0559,Low,min_balance_ever,-5.4682,avg_monthly_transaction_count,3.0829,avg_standing_order_amount,-2.4163
1706,0.0558,Low,avg_transaction_amount,-2.0856,credit_debit_ratio,-1.522,standing_order_count,1.0222
3994,0.0558,Low,avg_standing_order_amount,-3.479,avg_monthly_transaction_count,-2.2289,balance_volatility,1.5893
1036,0.062,Low,avg_transaction_amount,1.5697,district_urban_ratio,0.9421,credit_debit_ratio,-0.772
827,0.0558,Low,avg_monthly_transaction_count,-3.4427,avg_transaction_amount,-1.9378,credit_debit_ratio,-1.3301
598,0.0558,Low,avg_monthly_transaction_count,-2.5389,credit_debit_ratio,-2.1686,avg_transaction_amount,0.8185
601,0.0558,Low,avg_monthly_transaction_count,-3.376,avg_transaction_amount,-1.5401,account_age_days,-0.601
617,0.0606,Low,avg_standing_order_amount,1.7926,avg_monthly_transaction_count,-1.4189,standing_order_count,1.3079
1832,0.0578,Low,avg_monthly_transaction_count,5.8144,district_urban_ratio,-0.8702,avg_transaction_amount,0.679
3940,0.0561,Low,avg_transaction_amount,1.7518,avg_standing_order_amount,-1.5443,client_age,0.8804
2812,0.0562,Low,avg_monthly_transaction_count,-2.7766,avg_transaction_amount,1.012,avg_standing_order_amount,0.7237
509,0.056,Low,avg_monthly_transaction_count,-3.4301,account_age_days,1.4629,avg_transaction_amount,1.3798
2179,0.0558,Low,avg_standing_order_amount,-2.4558,transaction_trend,-2.1451,standing_order_count,-1.5371
2537,0.1773,Low,avg_monthly_transaction_count,4.5268,balance_volatility,2.166,avg_transaction_amount,-0.9058
1350,0.0927,Low,avg_transaction_amount,2.0247,avg_monthly_transaction_count,-1.8486,balance_volatility,1.7652
1089,0.0558,Low,avg_standing_order_amount,-1.2468,avg_monthly_transaction_count,0.883,district_urban_ratio,-0.6135
3970,0.1175,Low,avg_monthly_transaction_count,2.3942,balance_volatility,1.1258,avg_standing_order_amount,0.9532
3956,0.1789,Low,avg_monthly_transaction_count,2.8598,avg_standing_order_amount,1.7794,credit_debit_ratio,-1.5497
2571,0.0558,Low,avg_standing_order_amount,-3.2294,avg_monthly_transaction_count,-0.7304,balance_volatility,0.7285
893,0.0558,Low,avg_standing_order_amount,-2.4706,avg_monthly_transaction_count,-2.4473,avg_transaction_amount,0.6213
885,0.0559,Low,avg_standing_order_amount,-2.2241,avg_monthly_transaction_count,1.0425,standing_order_count,-0.8012
3662,0.0558,Low,avg_monthly_transaction_count,-2.7372,avg_standing_order_amount,-2.3718,avg_transaction_amount,1.4844
2156,0.0559,Low,avg_monthly_transaction_count,-2.1386,avg_standing_order_amount,-1.0967,avg_transaction_amount,0.7537
2916,0.0568,Low,avg_monthly_transaction_count,5.9765,avg_standing_order_amount,-2.8561,account_age_days,0.8167
3184,0.0558,Low,avg_monthly_transaction_count,-3.6651,avg_transaction_amount,-0.9611,avg_standing_order_amount,0.8771
3736,0.0558,Low,avg_monthly_transaction_count,-3.8466,balance_volatility,-1.1779,client_age,-0.5741
2390,0.0598,Low,avg_standing_order_amount,3.9508,avg_monthly_transaction_count,2.3023,transaction_trend,-2.2771
2263,0.0559,Low,avg_monthly_transaction_count,-1.8696,avg_transaction_amount,1.3843,transaction_trend,0.5195
3075,0.0558,Low,avg_monthly_transaction_count,-3.2411,avg_transaction_amount,-1.6814,account_age_days,0.8646
11,0.0558,Low,avg_monthly_transaction_count,-3.4029,avg_transaction_amount,-2.1748,balance_volatility,-0.9848
16,0.0558,Low,avg_standing_order_amount,-3.1528,avg_monthly_transaction_count,-2.7687,account_age_days,0.9227
31,0.0575,Low,avg_monthly_transaction_count,4.102,avg_transaction_amount,-1.8389,balance_volatility,0.8758
2090,0.0558,Low,avg_monthly_transaction_count,-3.5809,balance_volatility,-1.5014,avg_transaction_amount,-0.9318
2990,0.0558,Low,avg_standing_order_amount,-2.0803,credit_debit_ratio,-1.6127,avg_transaction_amount,-1.0814
1557,0.0558,Low,avg_monthly_transaction_count,-3.7276,avg_transaction_amount,-1.5032,district_avg_salary,-0.9886
933,0.0558,Low,avg_monthly_transaction_count,-2.3479,avg_transaction_amount,-1.2583,client_age,-0.8666
939,0.0558,Low,avg_monthly_transaction_count,-3.4582,avg_transaction_amount,-2.0527,balance_volatility,-0.662
1053,0.0563,Low,avg_monthly_transaction_count,2.8662,avg_standing_order_amount,-1.6021,balance_volatility,-0.8528
1504,0.1321,Low,avg_monthly_transaction_count,1.6756,avg_transaction_amount,1.3564,client_age,0.9201
2460,0.0559,Low,avg_monthly_transaction_count,-3.0789,standing_order_count,1.1421,client_age,0.9283
997,0.0559,Low,avg_monthly_transaction_count,3.4049,avg_standing_order_amount,-2.813,credit_debit_ratio,-1.5756
2526,0.0558,Low,avg_monthly_transaction_count,-3.7287,avg_standing_order_amount,1.3367,avg_transaction_amount,-0.8293
2871,0.0558,Low,avg_monthly_transaction_count,-3.9066,balance_volatility,-1.3223,avg_standing_order_amount,0.5003
2003,0.0574,Low,balance_volatility,1.408,avg_balance,-1.163,standing_order_count,1.142
2132,0.0558,Low,avg_monthly_transaction_count,-2.8654,avg_standing_order_amount,-2.4604,avg_transaction_amount,0.6229
3046,0.0558,Low,avg_standing_order_amount,-1.6897,avg_transaction_amount,-1.4268,account_age_days,1.199
3153,0.0575,Low,avg_monthly_transaction_count,8.3456,avg_transaction_amount,-2.992,district_avg_salary,-1.9541
1734,0.056,Low,avg_standing_order_amount,-1.4018,account_age_days,1.114,avg_transaction_amount,0.9849
1986,0.0559,Low,balance_volatility,-1.0099,avg_transaction_amount,0.6067,total_debit_amount,0.4003
2887,0.0561,Low,avg_monthly_transaction_count,-1.6248,avg_transaction_amount,0.9635,avg_standing_order_amount,0.6523
867,0.0559,Low,min_balance_ever,-4.5843,avg_standing_order_amount,2.1982,avg_monthly_transaction_count,1.748
355,0.0575,Low,avg_monthly_transaction_count,1.776,avg_standing_order_amount,1.3562,total_debit_amount,-0.6592
280,0.0564,Low,avg_monthly_transaction_count,2.4505,account_age_days,-1.4221,total_transaction_count,0.5415
1867,0.0558,Low,avg_monthly_transaction_count,-2.5648,avg_standing_order_amount,-2.2984,credit_debit_ratio,-0.5703
2430,0.0558,Low,avg_monthly_transaction_count,-3.1227,avg_standing_order_amount,-2.0523,avg_transaction_amount,0.78
